2024-03-07 04:02:52 | Conf | use logdir run/2024-03-07-04-02-irseg-LASNet-
2024-03-08 05:48:29 | Iter | [235/500] loss=0.089/0.099, mPA=0.683, miou=0.533, avg=0.608
2024-03-08 05:54:54 | Iter | [236/500] loss=0.087/0.096, mPA=0.678, miou=0.536, avg=0.607
2024-03-08 06:01:23 | Iter | [237/500] loss=0.090/0.097, mPA=0.690, miou=0.535, avg=0.612
2024-03-08 06:08:04 | Iter | [238/500] loss=0.087/0.099, mPA=0.689, miou=0.533, avg=0.611
2024-03-08 06:14:40 | Iter | [239/500] loss=0.089/0.098, mPA=0.674, miou=0.533, avg=0.603
2024-03-08 06:21:12 | Iter | [240/500] loss=0.103/0.094, mPA=0.697, miou=0.537, avg=0.617
2024-03-08 06:27:32 | Iter | [241/500] loss=0.094/0.092, mPA=0.701, miou=0.546, avg=0.624
2024-03-08 06:33:55 | Iter | [242/500] loss=0.088/0.092, mPA=0.710, miou=0.551, avg=0.630
2024-03-08 06:40:23 | Iter | [243/500] loss=0.092/0.093, mPA=0.713, miou=0.540, avg=0.626
2024-03-08 06:46:58 | Iter | [244/500] loss=0.088/0.094, mPA=0.708, miou=0.543, avg=0.626
2024-03-08 06:53:28 | Iter | [245/500] loss=0.100/0.094, mPA=0.696, miou=0.546, avg=0.621
2024-03-08 07:00:01 | Iter | [246/500] loss=0.086/0.097, mPA=0.696, miou=0.544, avg=0.620
2024-03-08 07:06:27 | Iter | [247/500] loss=0.086/0.096, mPA=0.692, miou=0.543, avg=0.617
2024-03-08 07:12:58 | Iter | [248/500] loss=0.086/0.097, mPA=0.695, miou=0.544, avg=0.619
2024-03-08 07:19:25 | Iter | [249/500] loss=0.085/0.096, mPA=0.701, miou=0.541, avg=0.621
2024-03-08 07:25:58 | Iter | [250/500] loss=0.085/0.096, mPA=0.682, miou=0.542, avg=0.612
2024-03-08 07:32:37 | Iter | [251/500] loss=0.086/0.095, mPA=0.683, miou=0.540, avg=0.612
2024-03-08 07:39:08 | Iter | [252/500] loss=0.084/0.097, mPA=0.695, miou=0.536, avg=0.616
2024-03-08 07:45:38 | Iter | [253/500] loss=0.083/0.098, mPA=0.674, miou=0.536, avg=0.605
2024-03-08 07:52:06 | Iter | [254/500] loss=0.086/0.095, mPA=0.679, miou=0.539, avg=0.609
2024-03-08 07:58:31 | Iter | [255/500] loss=0.085/0.097, mPA=0.683, miou=0.540, avg=0.612
2024-03-08 08:05:00 | Iter | [256/500] loss=0.084/0.095, mPA=0.679, miou=0.545, avg=0.612
2024-03-08 08:11:29 | Iter | [257/500] loss=0.084/0.096, mPA=0.683, miou=0.544, avg=0.613
2024-03-08 08:18:00 | Iter | [258/500] loss=0.083/0.096, mPA=0.689, miou=0.540, avg=0.615
2024-03-08 08:24:30 | Iter | [259/500] loss=0.083/0.094, mPA=0.685, miou=0.542, avg=0.614
2024-03-08 08:31:09 | Iter | [260/500] loss=0.083/0.097, mPA=0.673, miou=0.543, avg=0.608
2024-03-08 08:37:39 | Iter | [261/500] loss=0.083/0.095, mPA=0.689, miou=0.547, avg=0.618
2024-03-08 08:44:12 | Iter | [262/500] loss=0.087/0.096, mPA=0.696, miou=0.534, avg=0.615
2024-03-08 08:50:43 | Iter | [263/500] loss=0.083/0.096, mPA=0.689, miou=0.543, avg=0.616
2024-03-08 08:57:14 | Iter | [264/500] loss=0.083/0.097, mPA=0.693, miou=0.538, avg=0.615
2024-03-08 09:03:46 | Iter | [265/500] loss=0.081/0.096, mPA=0.688, miou=0.543, avg=0.615
2024-03-08 09:10:21 | Iter | [266/500] loss=0.083/0.098, mPA=0.687, miou=0.539, avg=0.613
2024-03-08 09:16:55 | Iter | [267/500] loss=0.082/0.098, mPA=0.688, miou=0.540, avg=0.614
2024-03-08 09:23:28 | Iter | [268/500] loss=0.082/0.098, mPA=0.694, miou=0.542, avg=0.618
2024-03-08 09:29:54 | Iter | [269/500] loss=0.080/0.096, mPA=0.690, miou=0.543, avg=0.616
2024-03-08 09:36:28 | Iter | [270/500] loss=0.082/0.098, mPA=0.685, miou=0.543, avg=0.614
2024-03-08 09:42:58 | Iter | [271/500] loss=0.081/0.095, mPA=0.697, miou=0.540, avg=0.619
2024-03-08 09:49:28 | Iter | [272/500] loss=0.080/0.095, mPA=0.679, miou=0.540, avg=0.610
2024-03-08 09:55:59 | Iter | [273/500] loss=0.082/0.093, mPA=0.684, miou=0.542, avg=0.613
2024-03-08 10:02:30 | Iter | [274/500] loss=0.081/0.094, mPA=0.689, miou=0.543, avg=0.616
2024-03-08 10:08:58 | Iter | [275/500] loss=0.079/0.094, mPA=0.688, miou=0.546, avg=0.617
2024-03-08 10:15:25 | Iter | [276/500] loss=0.080/0.096, mPA=0.682, miou=0.542, avg=0.612
2024-03-08 10:21:53 | Iter | [277/500] loss=0.080/0.095, mPA=0.676, miou=0.544, avg=0.610
2024-03-08 10:28:17 | Iter | [278/500] loss=0.079/0.095, mPA=0.691, miou=0.544, avg=0.617
2024-03-08 10:34:44 | Iter | [279/500] loss=0.080/0.095, mPA=0.691, miou=0.547, avg=0.619
2024-03-08 10:41:12 | Iter | [280/500] loss=0.079/0.095, mPA=0.690, miou=0.546, avg=0.618
2024-03-08 10:47:41 | Iter | [281/500] loss=0.089/0.095, mPA=0.685, miou=0.547, avg=0.616
2024-03-08 10:54:05 | Iter | [282/500] loss=0.078/0.093, mPA=0.686, miou=0.543, avg=0.615
2024-03-08 11:00:32 | Iter | [283/500] loss=0.080/0.094, mPA=0.694, miou=0.547, avg=0.620
2024-03-08 11:07:01 | Iter | [284/500] loss=0.082/0.094, mPA=0.687, miou=0.543, avg=0.615
2024-03-08 11:13:28 | Iter | [285/500] loss=0.079/0.096, mPA=0.688, miou=0.544, avg=0.616
2024-03-08 11:19:51 | Iter | [286/500] loss=0.079/0.095, mPA=0.686, miou=0.549, avg=0.618
2024-03-08 11:26:17 | Iter | [287/500] loss=0.077/0.097, mPA=0.690, miou=0.546, avg=0.618
